load_dt,cntnt_id,invt_space_id,tdata_srv_type_id,srv_type_desc,served_content_cnt
10/14/15,5515d71b98e6b8749a044dcf,IS1086,11,"Voice (Telco),DialUp,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,543c6f3bb01662da5cf88979,IS1058,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5616dd9796c449533636e36d,IS1098,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e3ad7ebdee613fee3f29f,IS1016,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55bee26496c449533636d844,IS1205,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044d9d,IS1072,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93898e6b8749a044da6,IS1072,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044da2,IS1074,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,55c3fd7396c449533636db52,IS1162,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5616dd9796c449533636e36d,IS1099,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55aeef4b323a7fc4009fd78d,IS1099,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55b2245996c449533636d7e4,IS5,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89bfe,IS1093,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89bfe,IS1093,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5511f4e698e6b8749a044d3f,IS1032,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93898e6b8749a044da5,IS1075,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89c09,IS1095,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2cc8ebdee613fee3f279,IS1027,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5579f132ebdee613fee3f363,IS1232,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,5491dc02b01662da5cf89a4f,IS1040,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2cc7ebdee613fee3f276,IS1013,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89bfe,IS1093,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,561c284796c449533636e3ab,IS1230,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,555690f2ab88a8b12bfb8636,IS1068,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5511e6d398e6b8749a044d2e,IS1234,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55bee26496c449533636d844,IS1205,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55148ca398e6b8749a044d7a,IS1098,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,560edd2696c449533636e0f5,IS1233,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55a100df323a7fc4009fd756,IS8,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044d9d,IS1071,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,551ef57c98e6b8749a044e7f,IS1080,11,"Voice (Telco),DialUp,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,53365aa38fabd40ba70a7102,IS1003,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55db1fa996c449533636dc72,IS1087,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55bee26596c449533636d848,IS1204,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,5565e157ebdee613fee3f1c4,IS1014,11,"Voice (Telco),Broadband,Video (Uvrs)",1
10/14/15,556e2cc8ebdee613fee3f279,IS1028,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,5605a2a696c449533636e08f,IS1172,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5565e157ebdee613fee3f1c4,IS1027,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,55bee26596c449533636d848,IS1206,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,541e505bb01662da5cf88841,IS10,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93898e6b8749a044da8,IS1076,11,"Voice (Telco),DialUp,Internet (Uvrs),Video (Uvrs)",1
10/14/15,55259f4298e6b8749a044eca,IS1040,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89c0b,IS1092,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5565d347ebdee613fee3f1b0,IS1013,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,56046d4996c449533636e066,IS1038,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55dd261296c449533636dca2,IS1066,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5501eaa598e6b8749a044c90,IS1050,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89c0b,IS1095,11,"Voice (Telco),DialUp,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55bee26796c449533636d854,IS1204,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044d94,IS1076,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55f3532696c449533636df0e,IS1098,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e3ad7ebdee613fee3f29f,IS1019,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55cbd86396c449533636dba5,IS1234,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044d9d,IS1072,11,"Voice (Telco),DialUp,Internet (Uvrs),Video (Uvrs)",1
10/14/15,55bee26496c449533636d844,IS1204,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556dbc47ebdee613fee3f256,IS1001,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5604512796c449533636e057,IS1229,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,55dddcd696c449533636dd88,IS1264,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,53bea2728fabd40ba70a737b,IS1262,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55cbd86396c449533636dba5,IS1232,11,"Voice (Telco),DialUp,Internet (Uvrs),Video (Uvrs)",1
10/14/15,55b6c06296c449533636d80b,IS1046,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55b6c06396c449533636d80e,IS1232,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55dddcd596c449533636dd7f,IS1264,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2fd3ebdee613fee3f287,IS1159,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021db01662da5cf89c12,IS1094,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2fd3ebdee613fee3f297,IS1157,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,56170c7996c449533636e379,IS1055,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,541e505bb01662da5cf88842,IS4,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,559319d3323a7fc4009fd653,IS1066,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,559d7ba3323a7fc4009fd6fc,IS1258,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5565d347ebdee613fee3f1b1,IS1025,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,55e7887a96c449533636de3f,IS1053,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89c07,IS1094,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5604979c96c449533636e070,IS1055,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044d9d,IS1072,11,"Voice (Telco),Broadband,Video (Uvrs)",1
10/14/15,5565d347ebdee613fee3f1b0,IS1026,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5565e157ebdee613fee3f1c2,IS1002,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e13b3ebdee613fee3f263,IS1157,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,524f0d8bc40c120970a60aaa,IS1,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5515d71c98e6b8749a044dd5,IS1084,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021db01662da5cf89c13,IS1096,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,56141e7796c449533636e2f3,IS1098,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021db01662da5cf89c12,IS1093,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89bf5,IS1093,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044da1,IS1075,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54eb8f3598e6b8749a0448a6,IS1066,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2cc7ebdee613fee3f276,IS1025,11,"Voice (Telco),Broadband,Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89bfe,IS1092,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,560ea6bc96c449533636e0e6,IS1253,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55cbd86396c449533636dba3,IS1034,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55b2245996c449533636d7e4,IS8,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2cc7ebdee613fee3f275,IS1026,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,53365aa38fabd40ba70a7127,IS7,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,548887d0b01662da5cf898ad,IS1001,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044da2,IS1073,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89bf2,IS1092,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,55bee26796c449533636d855,IS1210,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55bee26596c449533636d84c,IS1205,11,"Voice (Telco),DialUp,Internet (Uvrs),Video (Uvrs)",1
10/14/15,55b15e43323a7fc4009fd7a1,IS1044,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,56170c7a96c449533636e37b,IS1048,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,558c8253323a7fc4009fd45f,IS1172,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5565d347ebdee613fee3f1b1,IS1013,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2cc7ebdee613fee3f276,IS1025,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,560c568396c449533636e0da,IS1034,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,557b2387323a7fc4009fd40b,IS1001,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,558c8253323a7fc4009fd45f,IS1164,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044d96,IS1070,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55ea602296c449533636de5e,IS1003,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044da2,IS1074,11,"Voice (Telco),DialUp,Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2fd3ebdee613fee3f297,IS1060,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55e7227296c449533636de02,IS1271,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,561c98c796c449533636e3b3,IS1046,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5511f4e698e6b8749a044d3f,IS1035,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044da1,IS1073,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5612edd096c449533636e2d3,IS1232,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5612d1a796c449533636e2c9,IS1039,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55cbd86396c449533636dba3,IS1034,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55e60cb596c449533636ddf8,IS1163,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55dddcd696c449533636dd89,IS1264,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,560c8e8796c449533636e0de,IS1032,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55c28fd396c449533636db44,IS1231,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,55cbd86396c449533636dba3,IS1062,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5579f132ebdee613fee3f362,IS1035,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55dddcd696c449533636dd88,IS1265,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,541e505bb01662da5cf8883f,IS11,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2cc7ebdee613fee3f275,IS1013,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2cc8ebdee613fee3f279,IS1019,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5616f05796c449533636e372,IS1046,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55bee26796c449533636d854,IS1204,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,5612996796c449533636e2bd,IS1233,11,"Voice (Telco),DialUp,Internet (Uvrs),Video (Uvrs)",1
10/14/15,5515d71b98e6b8749a044dcf,IS1087,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5604979c96c449533636e070,IS1053,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55cbd86396c449533636dba5,IS1234,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044d99,IS1075,11,"Voice (Telco),DialUp,Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89c0b,IS1095,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2fd3ebdee613fee3f297,IS1159,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93898e6b8749a044da5,IS1074,11,"Voice (Telco),DialUp,Internet (Uvrs),Video (Uvrs)",1
10/14/15,543c6f3bb01662da5cf88979,IS1033,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54eb8f3598e6b8749a0448a6,IS1068,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021db01662da5cf89c13,IS1094,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89c06,IS1094,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,53bea2728fabd40ba70a737b,IS1026,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93898e6b8749a044da8,IS1077,11,"Voice (Telco),Broadband,Video (Uvrs)",1
10/14/15,55bee26796c449533636d856,IS1206,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,561c284796c449533636e3ab,IS1234,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54bbc09db01662da5cf89c69,IS1092,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5565d348ebdee613fee3f1c0,IS1003,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55bee26496c449533636d846,IS1206,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5491dc02b01662da5cf89a4c,IS1040,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2cc7ebdee613fee3f277,IS1015,11,"Voice (Telco),Broadband,Video (Uvrs)",1
10/14/15,55afe292323a7fc4009fd793,IS1068,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5491dc02b01662da5cf89a4d,IS1038,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5565d347ebdee613fee3f1af,IS1028,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55bee26496c449533636d847,IS1210,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55a5444b323a7fc4009fd771,IS1098,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55a100df323a7fc4009fd756,IS5,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2fd3ebdee613fee3f29a,IS1060,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021db01662da5cf89c11,IS1095,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54e262c398e6b8749a04483e,IS1260,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2cc7ebdee613fee3f278,IS1030,11,"Voice (Telco),DialUp,Internet (Uvrs),Video (Uvrs)",1
10/14/15,55b6c06296c449533636d80b,IS1047,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55f0953396c449533636de8e,IS1001,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2fd3ebdee613fee3f296,IS1167,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021db01662da5cf89c13,IS1095,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55c3fd7396c449533636db50,IS1159,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556dbc47ebdee613fee3f256,IS1001,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55c3fd7396c449533636db50,IS1165,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93898e6b8749a044da6,IS1072,11,"Voice (Telco),DialUp,Internet (Uvrs),Video (Uvrs)",1
10/14/15,55c28fd396c449533636db43,IS1059,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54ebab5398e6b8749a0448a9,IS1045,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5542ae5398e6b8749a045006,IS1038,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,561309e896c449533636e2de,IS1054,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54bbc09db01662da5cf89c69,IS1096,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93898e6b8749a044da6,IS1071,11,"Voice (Telco),DialUp,Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044d9e,IS1075,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,56046d4996c449533636e066,IS1039,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89c0b,IS1096,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5565d348ebdee613fee3f1be,IS1002,11,"Voice (Telco),Broadband,Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89c07,IS1096,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,5565d347ebdee613fee3f1b1,IS1016,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55259f4298e6b8749a044eca,IS1040,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55b2245996c449533636d7e4,IS8,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,555690f2ab88a8b12bfb8636,IS1067,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044d95,IS1075,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044d94,IS1077,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5565e157ebdee613fee3f1c4,IS1027,11,"Voice (Telco),Broadband,Video (Uvrs)",1
10/14/15,5565e157ebdee613fee3f1c2,IS1002,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5501eaa698e6b8749a044ca1,IS1049,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,559d7ba3323a7fc4009fd6fc,IS1260,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,524f0d83c40c120970a60563,IS5,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2cc7ebdee613fee3f278,IS1029,11,"Voice (Telco),Broadband,Video (Uvrs)",1
10/14/15,5515d71b98e6b8749a044dcf,IS1085,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5565d347ebdee613fee3f1b1,IS1262,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55b01ad3323a7fc4009fd79c,IS1260,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2cc7ebdee613fee3f277,IS1015,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,543c6f3bb01662da5cf88979,IS1255,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,561d6bb796c449533636e3c2,IS1040,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55bee26596c449533636d848,IS1204,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,56046d4996c449533636e066,IS1038,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55bee26496c449533636d840,IS1204,11,"Voice (Telco),DialUp,Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89bf4,IS1092,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,561309ec96c449533636e2e7,IS1233,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,561309e896c449533636e2de,IS1054,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e2cc7ebdee613fee3f276,IS1013,11,"Voice (Telco),Broadband,Video (Uvrs)",1
10/14/15,556e2cc7ebdee613fee3f276,IS1013,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021cb01662da5cf89bfe,IS1092,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55c3fd7396c449533636db52,IS1162,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5612996796c449533636e2bd,IS1233,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5514e93798e6b8749a044d9b,IS1078,11,"Voice (Telco),Broadband,Video (Uvrs)",1
10/14/15,53b77b328fabd40ba70a730d,IS11,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5491dc02b01662da5cf89a4c,IS1039,11,"Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,55f0953396c449533636de8e,IS1001,11,"Voice (Telco),Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021db01662da5cf89c14,IS1094,11,"Voice (Telco),Broadband,Internet (Uvrs),Video (Uvrs)",1
10/14/15,54af021db01662da5cf89c12,IS1092,11,"Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,5511f4e698e6b8749a044d40,IS1232,11,"Voice (Telco),Broadband,Voice (Uvrs),Internet (Uvrs),Video (Uvrs)",1
10/14/15,556e13b3ebdee613fee3f263,IS1162,11,"Voice (Telco),Internet (Uvrs),Video (Uvrs)",1
